Site,StationCode,DateSampled,ActivityType,ComponentShort,ComponentLong,Result,Remark,Units,MDL,PQL,MRL,Dilution,DateReceived,DateAnalyzed,TestComments,AnalysisMethod,Lab ID,Lab Accreditation Authority,Laboratory,RQ#,EnteredBy,EnteredOn,CheckedBy,CheckedOn
SAN SEBASTIAN,gtmssnut1.2,6/4/2019 11:45,SAMPLE,W-TKN-F,"Kjeldahl Nitrogen, filtered",0.16,U,mg N/L,0.16,0.4,,,6/5/2019 10:30,6/14/2019 12:56,,EPA 351.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-05-27-03,Shannon Dunnigan,7/31/2019,,
SAN SEBASTIAN,gtmssnut1.2,6/4/2019 11:45,SAMPLE,W-TSS,TSS,29,Q,mg/L,3,10,,,6/5/2019 10:30,6/19/2019 15:22,Sample reanalyzed out of holding time because of analytical difficulties.,SM 2540 D-97,E31780,NELAP,FloridaDEP,RQ-2019-05-27-03,Shannon Dunnigan,7/31/2019,,
SAN SEBASTIAN,gtmssnut1.2,6/4/2019 11:45,SAMPLE,CHLSUITE-W,"Chlorophyll-a, Corrected",6.9,NA,ug/L,1.7,5.2,,,6/5/2019 10:30,6/20/2019 11:00,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-05-27-03,Shannon Dunnigan,7/31/2019,,
SAN SEBASTIAN,gtmssnut1.2,6/4/2019 11:45,SAMPLE,CHLSUITE-W,"Chlorophyll-a, Uncorrected",7.8,NA,ug/L,1.2,3.8,,,6/5/2019 10:30,6/20/2019 11:00,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-05-27-03,Shannon Dunnigan,7/31/2019,,
SAN SEBASTIAN,gtmssnut1.2,6/4/2019 11:45,SAMPLE,CHLSUITE-W,Phaeophytin-a,1.9,U,ug/L,1.9,5.6,,,6/5/2019 10:30,6/20/2019 11:00,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-05-27-03,Shannon Dunnigan,7/31/2019,,
FORT MATANZAS,gtmfmnut1.1,7/15/2019 8:55,SAMPLE,W-PO4-F,O-Phosphate-P,0.004,U,mg P/L,0.004,0.01,,,7/16/2019 10:20,7/16/2019 11:49,,EPA 365.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.1,7/15/2019 8:55,SAMPLE,W-NO2-F,Nitrite-N,0.002,U,mg N/L,0.002,0.005,,,7/16/2019 10:20,7/16/2019 13:23,Nitrite-N: The result was confirmed on 07/16/2019.,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.1,7/15/2019 8:55,SAMPLE,W-NO3-F,Nitrate-N,0.008,I,mg N/L,0.004,0.01,,,7/16/2019 10:20,7/16/2019 13:23,Nitrate-N: Both components of the calculated Nitrate-N result were confirmed.,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.1,7/15/2019 8:55,SAMPLE,TURBIDITY,Turbidity,5,,NTU,0.1,0.13,,,7/16/2019 10:20,7/16/2019 16:25,,EPA 180.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.1,7/15/2019 8:55,SAMPLE,W-TSS,TSS,13,,mg/L,3,10,,,7/16/2019 10:20,7/16/2019 21:03,,SM 2540 D-97,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.1,7/15/2019 8:55,SAMPLE,CHL-MDFL-W,"Chlorophyll-a, Modified Fluorometric",8.1,,ug/L,0.24,0.72,,,7/16/2019 10:20,7/17/2019 8:57,,EPA 445.0 (mod),E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.1,7/15/2019 8:55,SAMPLE,FCOLI-MF,Fecal Coliforms-Membrane Filter,5,BQ,cfu/100 mL,2,2,,,7/16/2019 10:20,7/17/2019 15:36,Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.,SM 9222 D,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.1,7/15/2019 8:55,SAMPLE,W-DOC,Organic Carbon,2.2,,mg C/L,1,2,,,7/16/2019 10:20,7/18/2019 6:41,,SM 5310 B-00,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.1,7/15/2019 8:55,SAMPLE,W-TKN-F,"Kjeldahl Nitrogen, filtered",0.16,U,mg N/L,0.16,0.4,,,7/16/2019 10:20,7/22/2019 13:35,,EPA 351.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.1,7/15/2019 8:55,SAMPLE,W-NH3-F,Ammonia-N,0.006,,mg N/L,0.002,0.005,,,7/16/2019 10:20,7/22/2019 18:42,The result was confirmed on 07/22/2019.,EPA 350.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.1,7/15/2019 8:55,SAMPLE,W-S-A-TP,Total-P,0.04,,mg P/L,0.004,0.01,,,7/16/2019 10:20,7/23/2019 11:09,,EPA 365.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.1,7/15/2019 8:55,SAMPLE,W-NO2NO3-F,NO2NO3-N,0.008,I,mg N/L,0.004,0.01,,,7/16/2019 10:20,7/23/2019 12:45,NO2NO3-N: The result was confirmed on 07/23/2019.,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.1,7/15/2019 8:55,SAMPLE,CHLSUITE-W,"Chlorophyll-a, Corrected",5.3,,ug/L,0.89,2.7,,,7/16/2019 10:20,7/24/2019 9:52,,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.1,7/15/2019 8:55,SAMPLE,CHLSUITE-W,"Chlorophyll-a, Uncorrected",6.3,,ug/L,0.65,2,,,7/16/2019 10:20,7/24/2019 9:52,,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.1,7/15/2019 8:55,SAMPLE,CHLSUITE-W,Phaeophytin-a,1.2,I,ug/L,0.98,2.9,,,7/16/2019 10:20,7/24/2019 9:52,,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.1,7/15/2019 8:55,SAMPLE,W-TKN,Kjeldahl Nitrogen,0.3,I,mg N/L,0.16,0.4,,,7/16/2019 10:20,7/24/2019 10:13,,EPA 351.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.2,7/15/2019 8:58,SAMPLE,W-PO4-F,O-Phosphate-P,0.004,U,mg P/L,0.004,0.01,,,7/16/2019 10:20,7/16/2019 11:50,,EPA 365.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.2,7/15/2019 8:58,SAMPLE,W-NO2-F,Nitrite-N,0.002,U,mg N/L,0.002,0.005,,,7/16/2019 10:20,7/16/2019 13:23,Nitrite-N: The result was confirmed on 07/16/2019.,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.2,7/15/2019 8:58,SAMPLE,W-NO3-F,Nitrate-N,0.004,U,mg N/L,0.004,0.01,,,7/16/2019 10:20,7/16/2019 13:23,Nitrate-N: Both components of the calculated Nitrate-N result were confirmed.,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.2,7/15/2019 8:58,SAMPLE,TURBIDITY,Turbidity,4.8,,NTU,0.1,0.13,,,7/16/2019 10:20,7/16/2019 16:25,,EPA 180.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.2,7/15/2019 8:58,SAMPLE,W-TSS,TSS,12,A,mg/L,3,10,,,7/16/2019 10:20,7/16/2019 21:03,,SM 2540 D-97,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.2,7/15/2019 8:58,SAMPLE,FCOLI-MF,Fecal Coliforms-Membrane Filter,3,BQ,cfu/100 mL,2,2,,,7/16/2019 10:20,7/17/2019 15:36,Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.,SM 9222 D,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.2,7/15/2019 8:58,SAMPLE,W-DOC,Organic Carbon,2.1,,mg C/L,1,2,,,7/16/2019 10:20,7/18/2019 6:53,,SM 5310 B-00,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.2,7/15/2019 8:58,SAMPLE,W-TKN-F,"Kjeldahl Nitrogen, filtered",0.21,I,mg N/L,0.16,0.4,,,7/16/2019 10:20,7/22/2019 13:37,,EPA 351.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.2,7/15/2019 8:58,SAMPLE,W-NH3-F,Ammonia-N,0.003,I,mg N/L,0.002,0.005,,,7/16/2019 10:20,7/22/2019 18:43,The result was confirmed on 07/22/2019.,EPA 350.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.2,7/15/2019 8:58,SAMPLE,W-S-A-TP,Total-P,0.037,,mg P/L,0.004,0.01,,,7/16/2019 10:20,7/23/2019 11:16,,EPA 365.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.2,7/15/2019 8:58,SAMPLE,W-NO2NO3-F,NO2NO3-N,0.004,U,mg N/L,0.004,0.01,,,7/16/2019 10:20,7/23/2019 12:46,NO2NO3-N: The result was confirmed on 07/23/2019.,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.2,7/15/2019 8:58,SAMPLE,W-TKN,Kjeldahl Nitrogen,0.32,I,mg N/L,0.16,0.4,,,7/16/2019 10:20,7/24/2019 10:14,,EPA 351.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.2,7/15/2019 8:58,SAMPLE,CHLSUITE-W,"Chlorophyll-a, Corrected",4.8,,ug/L,0.82,2.5,,,7/16/2019 10:20,7/25/2019 8:56,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.2,7/15/2019 8:58,SAMPLE,CHLSUITE-W,"Chlorophyll-a, Uncorrected",6.1,,ug/L,0.6,1.8,,,7/16/2019 10:20,7/25/2019 8:56,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
FORT MATANZAS,gtmfmnut1.2,7/15/2019 8:58,SAMPLE,CHLSUITE-W,Phaeophytin-a,1.8,I,ug/L,0.9,2.7,,,7/16/2019 10:20,7/25/2019 8:56,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-PO4-F,O-Phosphate-P,0.052,,mg P/L,0.004,0.01,,,7/16/2019 10:20,7/16/2019 11:50,,EPA 365.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-NO2-F,Nitrite-N,0.003,I,mg N/L,0.002,0.005,,,7/16/2019 10:20,7/16/2019 13:24,,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-NO3-F,Nitrate-N,0.004,U,mg N/L,0.004,0.01,,,7/16/2019 10:20,7/16/2019 13:24,,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,TURBIDITY,Turbidity,12,,NTU,0.1,0.13,,,7/16/2019 10:20,7/16/2019 16:25,,EPA 180.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-TSS,TSS,21,,mg/L,3,10,,,7/16/2019 10:20,7/16/2019 21:03,,SM 2540 D-97,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,CHL-MDFL-W,"Chlorophyll-a, Modified Fluorometric",22,,ug/L,0.96,2.9,,,7/16/2019 10:20,7/17/2019 8:57,,EPA 445.0 (mod),E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,FCOLI-MF,Fecal Coliforms-Membrane Filter,96,Q,cfu/100 mL,2,2,,,7/16/2019 10:20,7/17/2019 15:36,Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.,SM 9222 D,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,ENT-24-QT,Enterococci-Quanti-Tray,25.5,AQ,MPN/100 mL,10,10,,,7/16/2019 10:20,7/17/2019 16:39,,Enterolert/QT,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-DOC,Organic Carbon,17,,mg C/L,1,2,,,7/16/2019 10:20,7/18/2019 7:06,,SM 5310 B-00,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-S-A-TP,Total-P,0.1,,mg P/L,0.01,0.1,,,7/16/2019 10:20,7/18/2019 8:32,,EPA 365.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-DI,AMPA,1,U,ug/L,1,4,,,7/16/2019 10:20,7/18/2019 16:09,Refer to the narrative for an explanation of QC Codes. Surrogate spike recovery exceeding the control limits. Results confirmed in sample duplicate. MDL for some parameters elevated due to matrix interference.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-DI,Glufosinate,1,U,ug/L,1,4,,,7/16/2019 10:20,7/18/2019 16:09,Refer to the narrative for an explanation of QC Codes. Surrogate spike recovery exceeding the control limits. Results confirmed in sample duplicate. MDL for some parameters elevated due to matrix interference.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-DI,Glyphosate,1,U,ug/L,1,4,,,7/16/2019 10:20,7/18/2019 16:09,Refer to the narrative for an explanation of QC Codes. Surrogate spike recovery exceeding the control limits. Results confirmed in sample duplicate. MDL for some parameters elevated due to matrix interference.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-MS,"2,4-D",0.0078,I,ug/L,0.002,0.008,,,7/16/2019 10:20,7/19/2019 2:31,MS accuracy for some analytes is not available due to high concentration of parameter in the spiked sample.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-MS,Acetaminophen,0.008,U,ug/L,0.008,0.032,,,7/16/2019 10:20,7/19/2019 2:31,MS accuracy for some analytes is not available due to high concentration of parameter in the spiked sample.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-MS,Bentazon,0.0037,,ug/L,8.00E-04,0.0032,,,7/16/2019 10:20,7/19/2019 2:31,MS accuracy for some analytes is not available due to high concentration of parameter in the spiked sample.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-MS,Carbamazepine,8.00E-04,U,ug/L,8.00E-04,0.0032,,,7/16/2019 10:20,7/19/2019 2:31,MS accuracy for some analytes is not available due to high concentration of parameter in the spiked sample.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-MS,Diuron,0.002,U,ug/L,0.002,0.008,,,7/16/2019 10:20,7/19/2019 2:31,MS accuracy for some analytes is not available due to high concentration of parameter in the spiked sample.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-MS,Fenuron,0.016,U,ug/L,0.016,0.064,,,7/16/2019 10:20,7/19/2019 2:31,MS accuracy for some analytes is not available due to high concentration of parameter in the spiked sample.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-MS,Fluridone,0.0019,I,ug/L,8.00E-04,0.0032,,,7/16/2019 10:20,7/19/2019 2:31,MS accuracy for some analytes is not available due to high concentration of parameter in the spiked sample.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-MS,Hydrocodone,0.002,U,ug/L,0.002,0.008,,,7/16/2019 10:20,7/19/2019 2:31,MS accuracy for some analytes is not available due to high concentration of parameter in the spiked sample.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-MS,Ibuprofen,0.02,U,ug/L,0.02,0.08,,,7/16/2019 10:20,7/19/2019 2:31,MS accuracy for some analytes is not available due to high concentration of parameter in the spiked sample.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-MS,Imazapyr,0.11,,ug/L,0.004,0.016,,,7/16/2019 10:20,7/19/2019 2:31,MS accuracy for some analytes is not available due to high concentration of parameter in the spiked sample.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-MS,Imidacloprid,0.0057,I,ug/L,0.002,0.008,,,7/16/2019 10:20,7/19/2019 2:31,MS accuracy for some analytes is not available due to high concentration of parameter in the spiked sample.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-MS,Linuron,0.004,U,ug/L,0.004,0.016,,,7/16/2019 10:20,7/19/2019 2:31,MS accuracy for some analytes is not available due to high concentration of parameter in the spiked sample.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-MS,MCPP,0.002,U,ug/L,0.002,0.008,,,7/16/2019 10:20,7/19/2019 2:31,MS accuracy for some analytes is not available due to high concentration of parameter in the spiked sample.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-MS,Naproxen,0.008,U,ug/L,0.008,0.032,,,7/16/2019 10:20,7/19/2019 2:31,MS accuracy for some analytes is not available due to high concentration of parameter in the spiked sample.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-MS,Primidone,0.004,U,ug/L,0.004,0.016,,,7/16/2019 10:20,7/19/2019 2:31,MS accuracy for some analytes is not available due to high concentration of parameter in the spiked sample.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-MS,Pyraclostrobin,0.002,U,ug/L,0.002,0.008,,,7/16/2019 10:20,7/19/2019 2:31,MS accuracy for some analytes is not available due to high concentration of parameter in the spiked sample.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-MS,Triclopyr,0.004,U,ug/L,0.004,0.016,,,7/16/2019 10:20,7/19/2019 2:31,MS accuracy for some analytes is not available due to high concentration of parameter in the spiked sample.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-DI,Acesulfame K,0.1,UJ,ug/L,0.1,0.4,,,7/16/2019 10:20,7/19/2019 13:24,Refer to the narrative for an explanation of QC Codes. Surrogate spike recovery exceeding the control limits. Results confirmed in sample duplicate. MDL for some parameters elevated due to matrix interference.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-E8321-DI,Endothall,0.25,UJ,ug/L,0.25,1,,,7/16/2019 10:20,7/19/2019 13:24,Refer to the narrative for an explanation of QC Codes. Surrogate spike recovery exceeding the control limits. Results confirmed in sample duplicate. MDL for some parameters elevated due to matrix interference.,EPA 8321B,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-NH3-F,Ammonia-N,0.032,,mg N/L,0.002,0.005,,,7/16/2019 10:20,7/22/2019 18:45,The result was confirmed on 07/22/2019.,EPA 350.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-NO2NO3-F,NO2NO3-N,0.004,U,mg N/L,0.004,0.01,,,7/16/2019 10:20,7/23/2019 12:59,,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-TKN-F,"Kjeldahl Nitrogen, filtered",0.69,,mg N/L,0.16,0.4,,,7/16/2019 10:20,7/24/2019 9:57,,EPA 351.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,W-TKN,Kjeldahl Nitrogen,0.97,,mg N/L,0.16,0.4,,,7/16/2019 10:20,7/24/2019 15:22,,EPA 351.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,CHLSUITE-W,"Chlorophyll-a, Corrected",22,,ug/L,4.1,12,,,7/16/2019 10:20,7/25/2019 8:56,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
PELLICER CREEK,gtmpcnut1.1,7/15/2019 11:16,SAMPLE,CHLSUITE-W,"Chlorophyll-a, Uncorrected",24,,ug/L,3,9,,,7/16/2019 10:20,7/25/2019 8:56,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-07-08-03,Shannon Dunnigan,9/9/2019,,
